,,,,,,,,,,From file,E:\GRS_data\full_epoch_I_resum_2010_02_25\csv_files_2010_04_28\elements\Ca\25_degrees\2010_04_29_10x10_Ca_1943_newfit_conc_CapCor2_SmB25_Masked.img
,,,,,,,,,,,E:\GRS_data\full_epoch_I_resum_2010_02_25\csv_files_2010_04_28\elements\Ca\25_degrees\2010_04_29_10x10_Ca_1943_newfit_sigma_CapCor2_SmB25_Masked.img


,Latitude,Longitude,,Concentration,Sigma
,-67.5000,67.5000,,,
,-67.5000,72.5000,,,
,-67.5000,77.5000,,,
,-67.5000,82.5000,,,
,-67.5000,87.5000,,,
,-67.5000,92.5000,,,
,-67.5000,97.5000,,,
,-67.5000,102.5000,,,
,-67.5000,107.5000,,,
,-67.5000,112.5000,,,
,-67.5000,117.5000,,,
,-67.5000,122.5000,,,
,-67.5000,127.5000,,,
,-67.5000,132.5000,,,
,-67.5000,137.5000,,,
,-67.5000,142.5000,,,
,-67.5000,147.5000,,,
,-67.5000,152.5000,,,
,-67.5000,157.5000,,,
,-67.5000,162.5000,,,
,-67.5000,167.5000,,,
,-67.5000,172.5000,,,
,-67.5000,177.5000,,,
,-67.5000,182.5000,,,
,-67.5000,187.5000,,,
,-67.5000,192.5000,,,
,-67.5000,197.5000,,,
,-67.5000,202.5000,,,
,-67.5000,207.5000,,,
,-67.5000,212.5000,,,
,-67.5000,217.5000,,,
,-67.5000,222.5000,,,
,-67.5000,227.5000,,,
,-67.5000,232.5000,,,
,-67.5000,237.5000,,,
,-67.5000,242.5000,,,
,-67.5000,247.5000,,,
,-67.5000,252.5000,,,
,-67.5000,257.5000,,,
,-67.5000,262.5000,,,
,-67.5000,267.5000,,,
,-67.5000,272.5000,,,
,-67.5000,277.5000,,,
,-67.5000,282.5000,,,
,-67.5000,287.5000,,,
,-67.5000,292.5000,,,
,-67.5000,297.5000,,,
,-67.5000,302.5000,,,
,-67.5000,307.5000,,,
,-67.5000,312.5000,,,
,-67.5000,317.5000,,,
,-67.5000,322.5000,,,
,-67.5000,327.5000,,,
,-67.5000,332.5000,,,
,-67.5000,337.5000,,,
,-67.5000,342.5000,,,
,-67.5000,347.5000,,,
,-67.5000,352.5000,,,
,-67.5000,357.5000,,,
,-62.5000,2.5000,,,
,-62.5000,7.5000,,,
,-62.5000,12.5000,,,
,-62.5000,17.5000,,,
,-62.5000,22.5000,,,
,-62.5000,27.5000,,,
,-62.5000,32.5000,,,
,-62.5000,37.5000,,,
,-62.5000,42.5000,,,
,-62.5000,47.5000,,,
,-62.5000,52.5000,,,
,-62.5000,57.5000,,,
,-62.5000,62.5000,,,
,-62.5000,67.5000,,,
,-62.5000,72.5000,,,
,-62.5000,77.5000,,,
,-62.5000,82.5000,,,
,-62.5000,87.5000,,,
,-62.5000,92.5000,,,
,-62.5000,97.5000,,,
,-62.5000,102.5000,,,
,-62.5000,107.5000,,,
,-62.5000,112.5000,,,
,-62.5000,117.5000,,,
,-62.5000,122.5000,,,
,-62.5000,127.5000,,,
,-62.5000,132.5000,,,
,-62.5000,137.5000,,,
,-62.5000,142.5000,,,
,-62.5000,147.5000,,,
,-62.5000,152.5000,,,
,-62.5000,157.5000,,,
,-62.5000,162.5000,,,
,-62.5000,167.5000,,,
,-62.5000,172.5000,,,
,-62.5000,177.5000,,,
,-62.5000,182.5000,,,
,-62.5000,187.5000,,,
,-62.5000,192.5000,,,
,-62.5000,197.5000,,,
,-62.5000,202.5000,,,
,-62.5000,207.5000,,,
,-62.5000,212.5000,,,
,-62.5000,217.5000,,,
,-62.5000,222.5000,,,
,-62.5000,227.5000,,,
,-62.5000,232.5000,,,
,-62.5000,237.5000,,,
,-62.5000,242.5000,,,
,-62.5000,247.5000,,,
,-62.5000,252.5000,,,
,-62.5000,257.5000,,,
,-62.5000,262.5000,,,
,-62.5000,267.5000,,,
,-62.5000,272.5000,,,
,-62.5000,277.5000,,,
,-62.5000,282.5000,,,
,-62.5000,287.5000,,,
,-62.5000,292.5000,,,
,-62.5000,297.5000,,,
,-62.5000,302.5000,,,
,-62.5000,307.5000,,,
,-62.5000,312.5000,,,
,-62.5000,317.5000,,,
,-62.5000,322.5000,,,
,-62.5000,327.5000,,,
,-62.5000,332.5000,,,
,-62.5000,337.5000,,,
,-62.5000,342.5000,,,
,-62.5000,347.5000,,,
,-62.5000,352.5000,,,
,-62.5000,357.5000,,,
,-57.5000,2.5000,,,
,-57.5000,7.5000,,,
,-57.5000,12.5000,,,
,-57.5000,17.5000,,,
,-57.5000,22.5000,,,
,-57.5000,27.5000,,,
,-57.5000,32.5000,,,
,-57.5000,37.5000,,,
,-57.5000,42.5000,,,
,-57.5000,47.5000,,,
,-57.5000,52.5000,,,
,-57.5000,57.5000,,,
,-57.5000,62.5000,,,
,-57.5000,67.5000,,,
,-57.5000,72.5000,,,
,-57.5000,77.5000,,,
,-57.5000,82.5000,,,
,-57.5000,87.5000,,,
,-57.5000,92.5000,,,
,-57.5000,97.5000,,,
,-57.5000,102.5000,,,
,-57.5000,107.5000,,,
,-57.5000,112.5000,,,
,-57.5000,117.5000,,,
,-57.5000,122.5000,,,
,-57.5000,127.5000,,,
,-57.5000,132.5000,,,
,-57.5000,137.5000,,,
,-57.5000,142.5000,,,
,-57.5000,147.5000,,,
,-57.5000,152.5000,,,
,-57.5000,157.5000,,,
,-57.5000,162.5000,,,
,-57.5000,167.5000,,,
,-57.5000,172.5000,,,
,-57.5000,177.5000,,,
,-57.5000,182.5000,,,
,-57.5000,187.5000,,,
,-57.5000,192.5000,,,
,-57.5000,197.5000,,,
,-57.5000,202.5000,,,
,-57.5000,207.5000,,,
,-57.5000,212.5000,,,
,-57.5000,217.5000,,,
,-57.5000,222.5000,,,
,-57.5000,227.5000,,,
,-57.5000,232.5000,,,
,-57.5000,237.5000,,,
,-57.5000,242.5000,,,
,-57.5000,247.5000,,,
,-57.5000,252.5000,,,
,-57.5000,257.5000,,,
,-57.5000,262.5000,,,
,-57.5000,267.5000,,,
,-57.5000,272.5000,,,
,-57.5000,277.5000,,,
,-57.5000,282.5000,,,
,-57.5000,287.5000,,,
,-57.5000,292.5000,,,
,-57.5000,297.5000,,,
,-57.5000,302.5000,,,
,-57.5000,307.5000,,,
,-57.5000,312.5000,,,
,-57.5000,317.5000,,,
,-57.5000,322.5000,,,
,-57.5000,327.5000,,,
,-57.5000,332.5000,,,
,-57.5000,337.5000,,,
,-57.5000,342.5000,,,
,-57.5000,347.5000,,,
,-57.5000,352.5000,,,
,-57.5000,357.5000,,,
,-52.5000,2.5000,,5.71095705032348630000,1.04254782199859620000
,-52.5000,7.5000,,5.72761154174804690000,1.03326249122619630000
,-52.5000,12.5000,,5.77239990234375000000,1.01232540607452390000
,-52.5000,17.5000,,5.96660614013671880000,1.02843403816223140000
,-52.5000,22.5000,,6.18972110748291020000,1.06846034526824950000
,-52.5000,27.5000,,6.38083410263061520000,1.12022542953491210000
,-52.5000,32.5000,,6.47335481643676760000,1.18590497970581050000
,-52.5000,37.5000,,,
,-52.5000,42.5000,,,
,-52.5000,47.5000,,,
,-52.5000,52.5000,,,
,-52.5000,57.5000,,,
,-52.5000,62.5000,,,
,-52.5000,67.5000,,,
,-52.5000,72.5000,,,
,-52.5000,77.5000,,,
,-52.5000,82.5000,,,
,-52.5000,87.5000,,,
,-52.5000,92.5000,,,
,-52.5000,97.5000,,,
,-52.5000,102.5000,,,
,-52.5000,107.5000,,,
,-52.5000,112.5000,,,
,-52.5000,117.5000,,,
,-52.5000,122.5000,,,
,-52.5000,127.5000,,,
,-52.5000,132.5000,,,
,-52.5000,137.5000,,,
,-52.5000,142.5000,,,
,-52.5000,147.5000,,,
,-52.5000,152.5000,,,
,-52.5000,157.5000,,,
,-52.5000,162.5000,,,
,-52.5000,167.5000,,,
,-52.5000,172.5000,,,
,-52.5000,177.5000,,6.26472282409667970000,1.16812682151794430000
,-52.5000,182.5000,,6.02183961868286130000,1.17371690273284910000
,-52.5000,187.5000,,5.59063673019409180000,1.17199707031250000000
,-52.5000,192.5000,,5.11769342422485350000,1.15457952022552490000
,-52.5000,197.5000,,4.69657659530639650000,1.12799203395843510000
,-52.5000,202.5000,,4.17222356796264650000,1.08966743946075440000
,-52.5000,207.5000,,3.85275340080261230000,1.06548321247100830000
,-52.5000,212.5000,,3.76392078399658200000,1.06384754180908200000
,-52.5000,217.5000,,3.63667297363281250000,1.05773186683654790000
,-52.5000,222.5000,,3.55297136306762700000,1.04205799102783200000
,-52.5000,227.5000,,3.57531952857971190000,1.02294802665710450000
,-52.5000,232.5000,,3.67143774032592770000,1.01684308052062990000
,-52.5000,237.5000,,3.78426742553710940000,1.02515053749084470000
,-52.5000,242.5000,,3.87087774276733400000,1.02058863639831540000
,-52.5000,247.5000,,4.00786209106445310000,1.01205325126647950000
,-52.5000,252.5000,,4.19371986389160160000,0.99663680791854858000
,-52.5000,257.5000,,4.53182935714721680000,1.00120925903320310000
,-52.5000,262.5000,,4.94805622100830080000,1.01472079753875730000
,-52.5000,267.5000,,5.02544927597045900000,1.00255250930786130000
,-52.5000,272.5000,,4.90344333648681640000,0.99932307004928589000
,-52.5000,277.5000,,4.75711774826049800000,1.00166904926300050000
,-52.5000,282.5000,,4.57083892822265620000,1.00876975059509280000
,-52.5000,287.5000,,4.32983589172363280000,1.00392115116119380000
,-52.5000,292.5000,,4.11093568801879880000,0.99650502204895020000
,-52.5000,297.5000,,3.86861467361450200000,0.97758835554122925000
,-52.5000,302.5000,,3.62273836135864260000,0.95733475685119629000
,-52.5000,307.5000,,3.60887670516967770000,0.94821298122406006000
,-52.5000,312.5000,,3.90762329101562500000,0.95080697536468506000
,-52.5000,317.5000,,4.40186357498168950000,0.97869759798049927000
,-52.5000,322.5000,,4.78337335586547850000,1.00708234310150150000
,-52.5000,327.5000,,5.12232780456542970000,1.04888403415679930000
,-52.5000,332.5000,,5.22484636306762700000,1.05958926677703860000
,-52.5000,337.5000,,5.16285133361816410000,1.03725051879882810000
,-52.5000,342.5000,,5.27424478530883790000,1.02132165431976320000
,-52.5000,347.5000,,5.44353103637695310000,1.00954759120941160000
,-52.5000,352.5000,,5.46619272232055660000,0.99793171882629395000
,-52.5000,357.5000,,5.58028078079223630000,1.01647686958312990000
,-47.5000,2.5000,,5.69768476486206050000,0.92117959260940552000
,-47.5000,7.5000,,5.54631805419921870000,0.91202205419540405000
,-47.5000,12.5000,,5.46433973312377930000,0.89303171634674072000
,-47.5000,17.5000,,5.63324594497680660000,0.90797221660614014000
,-47.5000,22.5000,,5.87277173995971680000,0.94066607952117920000
,-47.5000,27.5000,,6.18393373489379880000,1.00294864177703860000
,-47.5000,32.5000,,6.29544687271118160000,1.08259594440460210000
,-47.5000,37.5000,,6.28896951675415040000,1.16659188270568850000
,-47.5000,42.5000,,6.39953231811523440000,1.26410341262817380000
,-47.5000,47.5000,,6.35044384002685550000,1.33188641071319580000
,-47.5000,52.5000,,6.29435729980468750000,1.38094604015350340000
,-47.5000,57.5000,,6.37051057815551760000,1.44006085395812990000
,-47.5000,62.5000,,6.42206382751464840000,1.48503148555755620000
,-47.5000,67.5000,,6.66664695739746090000,1.53937327861785890000
,-47.5000,72.5000,,,
,-47.5000,77.5000,,,
,-47.5000,82.5000,,,
,-47.5000,87.5000,,,
,-47.5000,92.5000,,,
,-47.5000,97.5000,,,
,-47.5000,102.5000,,,
,-47.5000,107.5000,,,
,-47.5000,112.5000,,,
,-47.5000,117.5000,,,
,-47.5000,122.5000,,,
,-47.5000,127.5000,,,
,-47.5000,132.5000,,,
,-47.5000,137.5000,,,
,-47.5000,142.5000,,6.67303752899169920000,1.10281264781951900000
,-47.5000,147.5000,,6.55273294448852540000,1.10438227653503420000
,-47.5000,152.5000,,6.36920356750488280000,1.11076009273529050000
,-47.5000,157.5000,,6.22065067291259770000,1.11360752582550050000
,-47.5000,162.5000,,6.17856025695800780000,1.10938107967376710000
,-47.5000,167.5000,,6.15560674667358400000,1.08961176872253420000
,-47.5000,172.5000,,6.03293466567993160000,1.06051683425903320000
,-47.5000,177.5000,,5.92743396759033200000,1.05731475353240970000
,-47.5000,182.5000,,5.60692739486694340000,1.04905533790588380000
,-47.5000,187.5000,,5.07802867889404300000,1.03550124168396000000
,-47.5000,192.5000,,4.61602354049682620000,1.02434682846069340000
,-47.5000,197.5000,,4.30764150619506840000,1.00692689418792720000
,-47.5000,202.5000,,3.89462780952453610000,0.97406166791915894000
,-47.5000,207.5000,,3.61408567428588870000,0.94602859020233154000
,-47.5000,212.5000,,3.63631129264831540000,0.94496989250183105000
,-47.5000,217.5000,,3.62138915061950680000,0.93926525115966797000
,-47.5000,222.5000,,3.61168622970581050000,0.92268395423889160000
,-47.5000,227.5000,,3.70191431045532230000,0.91370284557342529000
,-47.5000,232.5000,,3.85521101951599120000,0.90813857316970825000
,-47.5000,237.5000,,3.93619203567504880000,0.90221983194351196000
,-47.5000,242.5000,,3.97439074516296390000,0.88578778505325317000
,-47.5000,247.5000,,4.14509677886962890000,0.87732070684432983000
,-47.5000,252.5000,,4.30215406417846680000,0.87344872951507568000
,-47.5000,257.5000,,4.55262136459350590000,0.87731081247329712000
,-47.5000,262.5000,,4.79235792160034180000,0.87856167554855347000
,-47.5000,267.5000,,4.79945755004882810000,0.87609529495239258000
,-47.5000,272.5000,,4.65782737731933590000,0.87700116634368896000
,-47.5000,277.5000,,4.59235763549804690000,0.89580982923507690000
,-47.5000,282.5000,,4.46500349044799800000,0.91138279438018799000
,-47.5000,287.5000,,4.18790435791015620000,0.90404230356216431000
,-47.5000,292.5000,,3.97866272926330570000,0.89532846212387085000
,-47.5000,297.5000,,3.80134153366088870000,0.89212191104888916000
,-47.5000,302.5000,,3.66153693199157710000,0.88369679450988770000
,-47.5000,307.5000,,3.72490811347961430000,0.87816703319549561000
,-47.5000,312.5000,,4.00403738021850590000,0.88934028148651123000
,-47.5000,317.5000,,4.38121271133422850000,0.90971034765243530000
,-47.5000,322.5000,,4.73346090316772460000,0.92927777767181396000
,-47.5000,327.5000,,5.06731653213500980000,0.95579540729522705000
,-47.5000,332.5000,,5.20164918899536130000,0.95439696311950684000
,-47.5000,337.5000,,5.28767251968383790000,0.94233202934265137000
,-47.5000,342.5000,,5.38909912109375000000,0.92436397075653076000
,-47.5000,347.5000,,5.49649190902709960000,0.91012513637542725000
,-47.5000,352.5000,,5.56107282638549800000,0.89618241786956787000
,-47.5000,357.5000,,5.66063976287841800000,0.90391987562179565000
,-42.5000,2.5000,,5.72121763229370120000,0.84003084897994995000
,-42.5000,7.5000,,5.60923385620117190000,0.84787440299987793000
,-42.5000,12.5000,,5.53960561752319340000,0.83571904897689819000
,-42.5000,17.5000,,5.60165166854858400000,0.82772874832153320000
,-42.5000,22.5000,,5.80025243759155270000,0.85804420709609985000
,-42.5000,27.5000,,6.09322023391723630000,0.92209571599960327000
,-42.5000,32.5000,,6.11995506286621090000,0.97956264019012451000
,-42.5000,37.5000,,6.02899789810180660000,1.03253364562988280000
,-42.5000,42.5000,,6.13370800018310550000,1.10210466384887700000
,-42.5000,47.5000,,6.36062765121459960000,1.18044698238372800000
,-42.5000,52.5000,,6.42126321792602540000,1.22764313220977780000
,-42.5000,57.5000,,6.47554683685302730000,1.28805923461914060000
,-42.5000,62.5000,,6.51958465576171880000,1.33160471916198730000
,-42.5000,67.5000,,6.77231311798095700000,1.38581669330596920000
,-42.5000,72.5000,,6.81587600708007810000,1.41318047046661380000
,-42.5000,77.5000,,6.31967496871948240000,1.38604223728179930000
,-42.5000,82.5000,,5.71569442749023440000,1.33390855789184570000
,-42.5000,87.5000,,5.28189325332641600000,1.25865280628204350000
,-42.5000,92.5000,,5.12317991256713870000,1.17944622039794920000
,-42.5000,97.5000,,5.18902492523193360000,1.12355720996856690000
,-42.5000,102.5000,,5.19051647186279300000,1.07795512676239010000
,-42.5000,107.5000,,5.10741710662841800000,1.03237760066986080000
,-42.5000,112.5000,,5.12786531448364260000,1.00795376300811770000
,-42.5000,117.5000,,5.35978174209594730000,0.99649310111999512000
,-42.5000,122.5000,,5.54457807540893550000,0.94766247272491455000
,-42.5000,127.5000,,5.87948703765869140000,0.95287925004959106000
,-42.5000,132.5000,,6.30689859390258790000,0.98564755916595459000
,-42.5000,137.5000,,6.39429855346679690000,0.99443000555038452000
,-42.5000,142.5000,,6.42285013198852540000,1.01177978515625000000
,-42.5000,147.5000,,6.33945655822753910000,1.00579810142517090000
,-42.5000,152.5000,,6.08950805664062500000,0.99233281612396240000
,-42.5000,157.5000,,5.84920167922973630000,0.98840296268463135000
,-42.5000,162.5000,,5.83590698242187500000,1.00076484680175780000
,-42.5000,167.5000,,5.82131767272949220000,0.98938786983489990000
,-42.5000,172.5000,,5.62284708023071290000,0.95293056964874268000
,-42.5000,177.5000,,5.52010345458984370000,0.94228506088256836000
,-42.5000,182.5000,,5.22021389007568360000,0.92977565526962280000
,-42.5000,187.5000,,4.62651491165161130000,0.91308051347732544000
,-42.5000,192.5000,,4.11182260513305660000,0.90160691738128662000
,-42.5000,197.5000,,3.84712648391723630000,0.89983695745468140000
,-42.5000,202.5000,,3.61404299736022950000,0.87916576862335205000
,-42.5000,207.5000,,3.43167996406555180000,0.83816075325012207000
,-42.5000,212.5000,,3.51093578338623050000,0.82704335451126099000
,-42.5000,217.5000,,3.61355590820312500000,0.81873309612274170000
,-42.5000,222.5000,,3.66528224945068360000,0.81360661983489990000
,-42.5000,227.5000,,3.71922183036804200000,0.81523531675338745000
,-42.5000,232.5000,,3.85289263725280760000,0.81616312265396118000
,-42.5000,237.5000,,3.96079468727111820000,0.80381572246551514000
,-42.5000,242.5000,,4.05132484436035160000,0.78681313991546631000
,-42.5000,247.5000,,4.28660154342651370000,0.78644186258316040000
,-42.5000,252.5000,,4.45283174514770510000,0.78888624906539917000
,-42.5000,257.5000,,4.66326475143432620000,0.80216723680496216000
,-42.5000,262.5000,,4.82347822189331050000,0.80556046962738037000
,-42.5000,267.5000,,4.65876817703247070000,0.78971189260482788000
,-42.5000,272.5000,,4.45554590225219730000,0.78805845975875854000
,-42.5000,277.5000,,4.38757467269897460000,0.80436861515045166000
,-42.5000,282.5000,,4.30983209609985350000,0.81764280796051025000
,-42.5000,287.5000,,4.15327692031860350000,0.81382912397384644000
,-42.5000,292.5000,,3.96001029014587400000,0.81131851673126221000
