,,,,,,,,,,From file,E:\GRS_data\full_epoch_I_resum_2010_02_25\csv_files_2010_04_28\elements\Al\2010_05_31_15x15_Al_WM_7724_7213_newfit_conc_CapCor2_SmB25_Masked.img
,,,,,,,,,,,E:\GRS_data\full_epoch_I_resum_2010_02_25\csv_files_2010_04_28\elements\Al\2010_05_31_15x15_Al_WM_7724_7213_newfit_sigma_CapCor2_SmB25_Masked.img


,Latitude,Longitude,,Concentration,Sigma
,-67.5000,67.5000,,,
,-67.5000,72.5000,,,
,-67.5000,77.5000,,,
,-67.5000,82.5000,,,
,-67.5000,87.5000,,,
,-67.5000,92.5000,,,
,-67.5000,97.5000,,,
,-67.5000,102.5000,,,
,-67.5000,107.5000,,,
,-67.5000,112.5000,,,
,-67.5000,117.5000,,,
,-67.5000,122.5000,,,
,-67.5000,127.5000,,,
,-67.5000,132.5000,,,
,-67.5000,137.5000,,,
,-67.5000,142.5000,,,
,-67.5000,147.5000,,,
,-67.5000,152.5000,,,
,-67.5000,157.5000,,,
,-67.5000,162.5000,,,
,-67.5000,167.5000,,,
,-67.5000,172.5000,,,
,-67.5000,177.5000,,,
,-67.5000,182.5000,,,
,-67.5000,187.5000,,,
,-67.5000,192.5000,,,
,-67.5000,197.5000,,,
,-67.5000,202.5000,,,
,-67.5000,207.5000,,,
,-67.5000,212.5000,,,
,-67.5000,217.5000,,,
,-67.5000,222.5000,,,
,-67.5000,227.5000,,,
,-67.5000,232.5000,,,
,-67.5000,237.5000,,,
,-67.5000,242.5000,,,
,-67.5000,247.5000,,,
,-67.5000,252.5000,,,
,-67.5000,257.5000,,,
,-67.5000,262.5000,,,
,-67.5000,267.5000,,,
,-67.5000,272.5000,,,
,-67.5000,277.5000,,,
,-67.5000,282.5000,,,
,-67.5000,287.5000,,,
,-67.5000,292.5000,,,
,-67.5000,297.5000,,,
,-67.5000,302.5000,,,
,-67.5000,307.5000,,,
,-67.5000,312.5000,,,
,-67.5000,317.5000,,,
,-67.5000,322.5000,,,
,-67.5000,327.5000,,,
,-67.5000,332.5000,,,
,-67.5000,337.5000,,,
,-67.5000,342.5000,,,
,-67.5000,347.5000,,,
,-67.5000,352.5000,,,
,-67.5000,357.5000,,,
,-62.5000,2.5000,,,
,-62.5000,7.5000,,,
,-62.5000,12.5000,,,
,-62.5000,17.5000,,,
,-62.5000,22.5000,,,
,-62.5000,27.5000,,,
,-62.5000,32.5000,,,
,-62.5000,37.5000,,,
,-62.5000,42.5000,,,
,-62.5000,47.5000,,,
,-62.5000,52.5000,,,
,-62.5000,57.5000,,,
,-62.5000,62.5000,,,
,-62.5000,67.5000,,,
,-62.5000,72.5000,,,
,-62.5000,77.5000,,,
,-62.5000,82.5000,,,
,-62.5000,87.5000,,,
,-62.5000,92.5000,,,
,-62.5000,97.5000,,,
,-62.5000,102.5000,,,
,-62.5000,107.5000,,,
,-62.5000,112.5000,,,
,-62.5000,117.5000,,,
,-62.5000,122.5000,,,
,-62.5000,127.5000,,,
,-62.5000,132.5000,,,
,-62.5000,137.5000,,,
,-62.5000,142.5000,,,
,-62.5000,147.5000,,,
,-62.5000,152.5000,,,
,-62.5000,157.5000,,,
,-62.5000,162.5000,,,
,-62.5000,167.5000,,,
,-62.5000,172.5000,,,
,-62.5000,177.5000,,,
,-62.5000,182.5000,,,
,-62.5000,187.5000,,,
,-62.5000,192.5000,,,
,-62.5000,197.5000,,,
,-62.5000,202.5000,,,
,-62.5000,207.5000,,,
,-62.5000,212.5000,,,
,-62.5000,217.5000,,,
,-62.5000,222.5000,,,
,-62.5000,227.5000,,,
,-62.5000,232.5000,,,
,-62.5000,237.5000,,,
,-62.5000,242.5000,,,
,-62.5000,247.5000,,,
,-62.5000,252.5000,,,
,-62.5000,257.5000,,,
,-62.5000,262.5000,,,
,-62.5000,267.5000,,,
,-62.5000,272.5000,,,
,-62.5000,277.5000,,,
,-62.5000,282.5000,,,
,-62.5000,287.5000,,,
,-62.5000,292.5000,,,
,-62.5000,297.5000,,,
,-62.5000,302.5000,,,
,-62.5000,307.5000,,,
,-62.5000,312.5000,,,
,-62.5000,317.5000,,,
,-62.5000,322.5000,,,
,-62.5000,327.5000,,,
,-62.5000,332.5000,,,
,-62.5000,337.5000,,,
,-62.5000,342.5000,,,
,-62.5000,347.5000,,,
,-62.5000,352.5000,,,
,-62.5000,357.5000,,,
,-57.5000,2.5000,,,
,-57.5000,7.5000,,,
,-57.5000,12.5000,,,
,-57.5000,17.5000,,,
,-57.5000,22.5000,,,
,-57.5000,27.5000,,,
,-57.5000,32.5000,,,
,-57.5000,37.5000,,,
,-57.5000,42.5000,,,
,-57.5000,47.5000,,,
,-57.5000,52.5000,,,
,-57.5000,57.5000,,,
,-57.5000,62.5000,,,
,-57.5000,67.5000,,,
,-57.5000,72.5000,,,
,-57.5000,77.5000,,,
,-57.5000,82.5000,,,
,-57.5000,87.5000,,,
,-57.5000,92.5000,,,
,-57.5000,97.5000,,,
,-57.5000,102.5000,,,
,-57.5000,107.5000,,,
,-57.5000,112.5000,,,
,-57.5000,117.5000,,,
,-57.5000,122.5000,,,
,-57.5000,127.5000,,,
,-57.5000,132.5000,,,
,-57.5000,137.5000,,,
,-57.5000,142.5000,,,
,-57.5000,147.5000,,,
,-57.5000,152.5000,,,
,-57.5000,157.5000,,,
,-57.5000,162.5000,,,
,-57.5000,167.5000,,,
,-57.5000,172.5000,,,
,-57.5000,177.5000,,,
,-57.5000,182.5000,,,
,-57.5000,187.5000,,,
,-57.5000,192.5000,,,
,-57.5000,197.5000,,,
,-57.5000,202.5000,,,
,-57.5000,207.5000,,,
,-57.5000,212.5000,,,
,-57.5000,217.5000,,,
,-57.5000,222.5000,,,
,-57.5000,227.5000,,,
,-57.5000,232.5000,,,
,-57.5000,237.5000,,,
,-57.5000,242.5000,,,
,-57.5000,247.5000,,,
,-57.5000,252.5000,,,
,-57.5000,257.5000,,,
,-57.5000,262.5000,,,
,-57.5000,267.5000,,,
,-57.5000,272.5000,,,
,-57.5000,277.5000,,,
,-57.5000,282.5000,,,
,-57.5000,287.5000,,,
,-57.5000,292.5000,,,
,-57.5000,297.5000,,,
,-57.5000,302.5000,,,
,-57.5000,307.5000,,,
,-57.5000,312.5000,,,
,-57.5000,317.5000,,,
,-57.5000,322.5000,,,
,-57.5000,327.5000,,,
,-57.5000,332.5000,,,
,-57.5000,337.5000,,,
,-57.5000,342.5000,,,
,-57.5000,347.5000,,,
,-57.5000,352.5000,,,
,-57.5000,357.5000,,,
,-52.5000,2.5000,,6.03612089157104490000,1.34659063816070560000
,-52.5000,7.5000,,6.13641643524169920000,1.33863461017608640000
,-52.5000,12.5000,,6.02865457534790040000,1.31035709381103520000
,-52.5000,17.5000,,5.89423894882202150000,1.31837475299835210000
,-52.5000,22.5000,,5.81523323059082030000,1.34812951087951660000
,-52.5000,27.5000,,5.74511337280273440000,1.38476622104644780000
,-52.5000,32.5000,,5.65819120407104490000,1.43215203285217290000
,-52.5000,37.5000,,,
,-52.5000,42.5000,,,
,-52.5000,47.5000,,,
,-52.5000,52.5000,,,
,-52.5000,57.5000,,,
,-52.5000,62.5000,,,
,-52.5000,67.5000,,,
,-52.5000,72.5000,,,
,-52.5000,77.5000,,,
,-52.5000,82.5000,,,
,-52.5000,87.5000,,,
,-52.5000,92.5000,,,
,-52.5000,97.5000,,,
,-52.5000,102.5000,,,
,-52.5000,107.5000,,,
,-52.5000,112.5000,,,
,-52.5000,117.5000,,,
,-52.5000,122.5000,,,
,-52.5000,127.5000,,,
,-52.5000,132.5000,,,
,-52.5000,137.5000,,,
,-52.5000,142.5000,,,
,-52.5000,147.5000,,,
,-52.5000,152.5000,,,
,-52.5000,157.5000,,,
,-52.5000,162.5000,,,
,-52.5000,167.5000,,,
,-52.5000,172.5000,,,
,-52.5000,177.5000,,4.09936332702636720000,1.52037334442138670000
,-52.5000,182.5000,,4.04543924331665040000,1.53289425373077390000
,-52.5000,187.5000,,4.07830572128295900000,1.53808617591857910000
,-52.5000,192.5000,,4.17184257507324220000,1.52241814136505130000
,-52.5000,197.5000,,4.26733493804931640000,1.49270319938659670000
,-52.5000,202.5000,,4.27546119689941410000,1.44859778881073000000
,-52.5000,207.5000,,4.26733589172363280000,1.42048299312591550000
,-52.5000,212.5000,,4.40609788894653320000,1.42060315608978270000
,-52.5000,217.5000,,4.67153692245483400000,1.41643691062927250000
,-52.5000,222.5000,,5.05442905426025390000,1.40155470371246340000
,-52.5000,227.5000,,5.38536214828491210000,1.38159966468811040000
,-52.5000,232.5000,,5.75633573532104490000,1.37931561470031740000
,-52.5000,237.5000,,6.25179100036621090000,1.39830303192138670000
,-52.5000,242.5000,,6.72344112396240230000,1.39923143386840820000
,-52.5000,247.5000,,7.06350660324096680000,1.39178371429443360000
,-52.5000,252.5000,,7.16053581237792970000,1.36937499046325680000
,-52.5000,257.5000,,7.28910779953002930000,1.37108898162841800000
,-52.5000,262.5000,,7.47180128097534180000,1.38439488410949710000
,-52.5000,267.5000,,7.36507081985473630000,1.36382722854614260000
,-52.5000,272.5000,,7.14881610870361330000,1.35482752323150630000
,-52.5000,277.5000,,6.86501264572143550000,1.35068154335021970000
,-52.5000,282.5000,,6.58574962615966800000,1.35246765613555910000
,-52.5000,287.5000,,6.38717079162597660000,1.33985638618469240000
,-52.5000,292.5000,,6.39958620071411130000,1.32632911205291750000
,-52.5000,297.5000,,6.49697399139404300000,1.30020785331726070000
,-52.5000,302.5000,,6.46097564697265620000,1.27180373668670650000
,-52.5000,307.5000,,6.32801246643066410000,1.25486040115356450000
,-52.5000,312.5000,,6.16376399993896480000,1.24846637248992920000
,-52.5000,317.5000,,6.15813732147216800000,1.27330899238586430000
,-52.5000,322.5000,,6.17009592056274410000,1.30024492740631100000
,-52.5000,327.5000,,6.33556509017944340000,1.34708797931671140000
,-52.5000,332.5000,,6.37908792495727540000,1.35776281356811520000
,-52.5000,337.5000,,6.15150642395019530000,1.32771706581115720000
,-52.5000,342.5000,,5.89808130264282230000,1.30354225635528560000
,-52.5000,347.5000,,5.71683597564697270000,1.28583610057830810000
,-52.5000,352.5000,,5.59307861328125000000,1.27429687976837160000
,-52.5000,357.5000,,5.76210260391235350000,1.30552959442138670000
,-47.5000,2.5000,,5.80117368698120120000,1.18854534626007080000
,-47.5000,7.5000,,5.81930828094482420000,1.18184435367584230000
,-47.5000,12.5000,,5.62708377838134770000,1.15788173675537110000
,-47.5000,17.5000,,5.52394533157348630000,1.16752111911773680000
,-47.5000,22.5000,,5.42854738235473630000,1.18943214416503910000
,-47.5000,27.5000,,5.40973281860351560000,1.23968398571014400000
,-47.5000,32.5000,,5.35923910140991210000,1.30667567253112790000
,-47.5000,37.5000,,5.25179195404052730000,1.37680208683013920000
,-47.5000,42.5000,,5.19058656692504880000,1.45870268344879150000
,-47.5000,47.5000,,5.04422426223754880000,1.50505125522613530000
,-47.5000,52.5000,,4.89440822601318360000,1.53361344337463380000
,-47.5000,57.5000,,5.00511455535888670000,1.57922220230102540000
,-47.5000,62.5000,,5.25726127624511720000,1.61515808105468750000
,-47.5000,67.5000,,5.68661165237426760000,1.66337406635284420000
,-47.5000,72.5000,,,
,-47.5000,77.5000,,,
,-47.5000,82.5000,,,
,-47.5000,87.5000,,,
,-47.5000,92.5000,,,
,-47.5000,97.5000,,,
,-47.5000,102.5000,,,
,-47.5000,107.5000,,,
,-47.5000,112.5000,,,
,-47.5000,117.5000,,,
,-47.5000,122.5000,,,
,-47.5000,127.5000,,,
,-47.5000,132.5000,,,
,-47.5000,137.5000,,,
,-47.5000,142.5000,,5.52234601974487300000,1.43862891197204590000
,-47.5000,147.5000,,4.98402976989746090000,1.43711006641387940000
,-47.5000,152.5000,,4.77442026138305660000,1.44516360759735110000
,-47.5000,157.5000,,4.84747600555419920000,1.45157396793365480000
,-47.5000,162.5000,,4.79313611984252930000,1.44599008560180660000
,-47.5000,167.5000,,4.49454069137573240000,1.41860079765319820000
,-47.5000,172.5000,,4.08186578750610350000,1.38005506992340090000
,-47.5000,177.5000,,3.92043828964233400000,1.37764215469360350000
,-47.5000,182.5000,,3.82341289520263670000,1.37195754051208500000
,-47.5000,187.5000,,3.76583695411682130000,1.36125659942626950000
,-47.5000,192.5000,,3.79596447944641110000,1.35218524932861330000
,-47.5000,197.5000,,3.84457445144653320000,1.33215987682342530000
,-47.5000,202.5000,,3.87419438362121580000,1.29321348667144780000
,-47.5000,207.5000,,3.94217848777771000000,1.26005434989929200000
,-47.5000,212.5000,,4.22312974929809570000,1.26128768920898440000
,-47.5000,217.5000,,4.57136583328247070000,1.25779080390930180000
,-47.5000,222.5000,,4.98916482925415040000,1.24113118648529050000
,-47.5000,227.5000,,5.37168550491333010000,1.23435175418853760000
,-47.5000,232.5000,,5.74587297439575200000,1.23241949081420900000
,-47.5000,237.5000,,6.20154619216918950000,1.23186218738555910000
,-47.5000,242.5000,,6.57576560974121090000,1.21580016613006590000
,-47.5000,247.5000,,6.87468719482421870000,1.20718300342559810000
,-47.5000,252.5000,,6.93129491806030270000,1.20144152641296390000
,-47.5000,257.5000,,7.01539945602416990000,1.20381736755371090000
,-47.5000,262.5000,,7.09246635437011720000,1.20251202583312990000
,-47.5000,267.5000,,7.02738237380981450000,1.19684076309204100000
,-47.5000,272.5000,,6.86495494842529300000,1.19555354118347170000
,-47.5000,277.5000,,6.69946098327636720000,1.21454608440399170000
,-47.5000,282.5000,,6.50591468811035160000,1.22765052318573000000
,-47.5000,287.5000,,6.27008676528930660000,1.21164774894714360000
,-47.5000,292.5000,,6.19725418090820310000,1.19511318206787110000
,-47.5000,297.5000,,6.32345342636108400000,1.18887257575988770000
,-47.5000,302.5000,,6.32086133956909180000,1.17427754402160640000
,-47.5000,307.5000,,6.20643329620361330000,1.16124916076660160000
,-47.5000,312.5000,,6.10427618026733400000,1.16747844219207760000
,-47.5000,317.5000,,6.07208633422851560000,1.18436193466186520000
,-47.5000,322.5000,,6.05275249481201170000,1.20060682296752930000
,-47.5000,327.5000,,6.13101816177368160000,1.22751700878143310000
,-47.5000,332.5000,,6.04339599609375000000,1.22119331359863280000
,-47.5000,337.5000,,5.89469957351684570000,1.20289170742034910000
,-47.5000,342.5000,,5.69120264053344730000,1.17722368240356450000
,-47.5000,347.5000,,5.56309318542480470000,1.15821647644042970000
,-47.5000,352.5000,,5.48502445220947270000,1.14333355426788330000
,-47.5000,357.5000,,5.60512685775756840000,1.15893638134002690000
,-42.5000,2.5000,,5.66930437088012700000,1.08160686492919920000
,-42.5000,7.5000,,5.62319946289062500000,1.09661900997161870000
,-42.5000,12.5000,,5.36674737930297850000,1.08033502101898190000
,-42.5000,17.5000,,5.17202138900756840000,1.06501829624176030000
,-42.5000,22.5000,,5.15163660049438480000,1.08705520629882810000
,-42.5000,27.5000,,5.23919439315795900000,1.14425003528594970000
,-42.5000,32.5000,,5.09345436096191410000,1.18748676776885990000
,-42.5000,37.5000,,4.91537857055664060000,1.22385478019714360000
,-42.5000,42.5000,,4.83957433700561520000,1.27831065654754640000
,-42.5000,47.5000,,4.87927627563476560000,1.33942067623138430000
,-42.5000,52.5000,,4.88004684448242190000,1.37074542045593260000
,-42.5000,57.5000,,5.02773523330688480000,1.42266547679901120000
,-42.5000,62.5000,,5.28122377395629880000,1.45958209037780760000
,-42.5000,67.5000,,5.66957378387451170000,1.50709176063537600000
,-42.5000,72.5000,,5.97486591339111330000,1.53352367877960210000
,-42.5000,77.5000,,6.10180234909057620000,1.51311707496643070000
,-42.5000,82.5000,,6.01710176467895510000,1.46418201923370360000
,-42.5000,87.5000,,5.74570322036743160000,1.39526772499084470000
,-42.5000,92.5000,,5.40498304367065430000,1.32529556751251220000
,-42.5000,97.5000,,5.37187623977661130000,1.28876209259033200000
,-42.5000,102.5000,,5.56943130493164060000,1.27184903621673580000
,-42.5000,107.5000,,5.85067415237426760000,1.25778031349182130000
,-42.5000,112.5000,,6.13837814331054690000,1.26723027229309080000
,-42.5000,117.5000,,6.39052677154541020000,1.27806568145751950000
,-42.5000,122.5000,,6.23215150833129880000,1.23088276386260990000
,-42.5000,127.5000,,6.12736845016479490000,1.24539160728454590000
,-42.5000,132.5000,,6.07140254974365230000,1.28959548473358150000
,-42.5000,137.5000,,5.74464225769042970000,1.29916739463806150000
,-42.5000,142.5000,,5.38504076004028320000,1.31961488723754880000
,-42.5000,147.5000,,4.89499998092651370000,1.30785191059112550000
,-42.5000,152.5000,,4.59826993942260740000,1.28959167003631590000
,-42.5000,157.5000,,4.64949131011962890000,1.28726077079772950000
,-42.5000,162.5000,,4.71482229232788090000,1.30393123626708980000
,-42.5000,167.5000,,4.42772054672241210000,1.28695261478424070000
,-42.5000,172.5000,,3.92097926139831540000,1.23880517482757570000
,-42.5000,177.5000,,3.63630056381225590000,1.22530245780944820000
,-42.5000,182.5000,,3.52349233627319340000,1.21267640590667720000
,-42.5000,187.5000,,3.43093681335449220000,1.19754350185394290000
,-42.5000,192.5000,,3.36948800086975100000,1.18773901462554930000
,-42.5000,197.5000,,3.40348625183105470000,1.18839848041534420000
,-42.5000,202.5000,,3.49229574203491210000,1.16427433490753170000
,-42.5000,207.5000,,3.62506103515625000000,1.11352813243865970000
,-42.5000,212.5000,,3.99025321006774900000,1.10215222835540770000
,-42.5000,217.5000,,4.38116025924682620000,1.09519112110137940000
,-42.5000,222.5000,,4.80506515502929690000,1.09395492076873780000
,-42.5000,227.5000,,5.22470855712890620000,1.10220587253570560000
,-42.5000,232.5000,,5.70252370834350590000,1.11026263236999510000
,-42.5000,237.5000,,6.11664056777954100000,1.09996533393859860000
,-42.5000,242.5000,,6.47623395919799800000,1.08205175399780270000
,-42.5000,247.5000,,6.77347135543823240000,1.08360683917999270000
,-42.5000,252.5000,,6.85908412933349610000,1.08706176280975340000
,-42.5000,257.5000,,6.94874429702758790000,1.10427498817443850000
,-42.5000,262.5000,,6.95015859603881840000,1.10642504692077640000
,-42.5000,267.5000,,6.78774499893188480000,1.08406257629394530000
,-42.5000,272.5000,,6.63540792465209960000,1.08061599731445310000
,-42.5000,277.5000,,6.52840948104858400000,1.09792077541351320000
,-42.5000,282.5000,,6.38475799560546870000,1.10745322704315190000
,-42.5000,287.5000,,6.17195129394531250000,1.09454154968261720000
,-42.5000,292.5000,,6.04412651062011720000,1.08586335182189940000
,-42.5000,297.5000,,6.04100799560546870000,1.08624529838562010000
