,,,,,,,,,,From file,E:\GRS_data\full_epoch_I_resum_2010_02_25\csv_files_2010_04_28\elements\K\2010_04_29_2x2_K_1461_newfit_conc_SmB5_Masked.img
,,,,,,,,,,,E:\GRS_data\full_epoch_I_resum_2010_02_25\csv_files_2010_04_28\elements\K\2010_04_29_2x2_K_1461_newfit_sigma_SmB5_Masked.img


,Latitude,Longitude,,Concentration,Sigma
,-67.5000,77.5000,,,
,-67.5000,82.5000,,,
,-67.5000,87.5000,,,
,-67.5000,92.5000,,,
,-67.5000,97.5000,,,
,-67.5000,102.5000,,,
,-67.5000,107.5000,,,
,-67.5000,112.5000,,,
,-67.5000,117.5000,,,
,-67.5000,122.5000,,,
,-67.5000,127.5000,,,
,-67.5000,132.5000,,,
,-67.5000,137.5000,,,
,-67.5000,142.5000,,,
,-67.5000,147.5000,,,
,-67.5000,152.5000,,,
,-67.5000,157.5000,,,
,-67.5000,162.5000,,,
,-67.5000,167.5000,,,
,-67.5000,172.5000,,,
,-67.5000,177.5000,,,
,-67.5000,182.5000,,,
,-67.5000,187.5000,,,
,-67.5000,192.5000,,,
,-67.5000,197.5000,,,
,-67.5000,202.5000,,,
,-67.5000,207.5000,,,
,-67.5000,212.5000,,,
,-67.5000,217.5000,,,
,-67.5000,222.5000,,,
,-67.5000,227.5000,,,
,-67.5000,232.5000,,,
,-67.5000,237.5000,,,
,-67.5000,242.5000,,,
,-67.5000,247.5000,,,
,-67.5000,252.5000,,,
,-67.5000,257.5000,,,
,-67.5000,262.5000,,,
,-67.5000,267.5000,,,
,-67.5000,272.5000,,,
,-67.5000,277.5000,,,
,-67.5000,282.5000,,,
,-67.5000,287.5000,,,
,-67.5000,292.5000,,,
,-67.5000,297.5000,,,
,-67.5000,302.5000,,,
,-67.5000,307.5000,,,
,-67.5000,312.5000,,,
,-67.5000,317.5000,,,
,-67.5000,322.5000,,,
,-67.5000,327.5000,,,
,-67.5000,332.5000,,,
,-67.5000,337.5000,,,
,-67.5000,342.5000,,,
,-67.5000,347.5000,,,
,-67.5000,352.5000,,,
,-67.5000,357.5000,,,
,-62.5000,2.5000,,,
,-62.5000,7.5000,,,
,-62.5000,12.5000,,,
,-62.5000,17.5000,,,
,-62.5000,22.5000,,,
,-62.5000,27.5000,,,
,-62.5000,32.5000,,,
,-62.5000,37.5000,,,
,-62.5000,42.5000,,,
,-62.5000,47.5000,,,
,-62.5000,52.5000,,,
,-62.5000,57.5000,,,
,-62.5000,62.5000,,,
,-62.5000,67.5000,,,
,-62.5000,72.5000,,,
,-62.5000,77.5000,,,
,-62.5000,82.5000,,,
,-62.5000,87.5000,,,
,-62.5000,92.5000,,,
,-62.5000,97.5000,,,
,-62.5000,102.5000,,,
,-62.5000,107.5000,,,
,-62.5000,112.5000,,,
,-62.5000,117.5000,,,
,-62.5000,122.5000,,,
,-62.5000,127.5000,,,
,-62.5000,132.5000,,,
,-62.5000,137.5000,,,
,-62.5000,142.5000,,,
,-62.5000,147.5000,,,
,-62.5000,152.5000,,,
,-62.5000,157.5000,,,
,-62.5000,162.5000,,,
,-62.5000,167.5000,,,
,-62.5000,172.5000,,,
,-62.5000,177.5000,,,
,-62.5000,182.5000,,,
,-62.5000,187.5000,,,
,-62.5000,192.5000,,,
,-62.5000,197.5000,,,
,-62.5000,202.5000,,,
,-62.5000,207.5000,,,
,-62.5000,212.5000,,,
,-62.5000,217.5000,,,
,-62.5000,222.5000,,,
,-62.5000,227.5000,,,
,-62.5000,232.5000,,,
,-62.5000,237.5000,,,
,-62.5000,242.5000,,,
,-62.5000,247.5000,,,
,-62.5000,252.5000,,,
,-62.5000,257.5000,,,
,-62.5000,262.5000,,,
,-62.5000,267.5000,,,
,-62.5000,272.5000,,,
,-62.5000,277.5000,,,
,-62.5000,282.5000,,,
,-62.5000,287.5000,,,
,-62.5000,292.5000,,,
,-62.5000,297.5000,,,
,-62.5000,302.5000,,,
,-62.5000,307.5000,,,
,-62.5000,312.5000,,,
,-62.5000,317.5000,,,
,-62.5000,322.5000,,,
,-62.5000,327.5000,,,
,-62.5000,332.5000,,,
,-62.5000,337.5000,,,
,-62.5000,342.5000,,,
,-62.5000,347.5000,,,
,-62.5000,352.5000,,,
,-62.5000,357.5000,,,
,-57.5000,2.5000,,,
,-57.5000,7.5000,,,
,-57.5000,12.5000,,,
,-57.5000,17.5000,,,
,-57.5000,22.5000,,,
,-57.5000,27.5000,,,
,-57.5000,32.5000,,,
,-57.5000,37.5000,,,
,-57.5000,42.5000,,,
,-57.5000,47.5000,,,
,-57.5000,52.5000,,,
,-57.5000,57.5000,,,
,-57.5000,62.5000,,,
,-57.5000,67.5000,,,
,-57.5000,72.5000,,,
,-57.5000,77.5000,,,
,-57.5000,82.5000,,,
,-57.5000,87.5000,,,
,-57.5000,92.5000,,,
,-57.5000,97.5000,,,
,-57.5000,102.5000,,,
,-57.5000,107.5000,,,
,-57.5000,112.5000,,,
,-57.5000,117.5000,,,
,-57.5000,122.5000,,,
,-57.5000,127.5000,,,
,-57.5000,132.5000,,,
,-57.5000,137.5000,,,
,-57.5000,142.5000,,,
,-57.5000,147.5000,,,
,-57.5000,152.5000,,,
,-57.5000,157.5000,,,
,-57.5000,162.5000,,,
,-57.5000,167.5000,,,
,-57.5000,172.5000,,,
,-57.5000,177.5000,,,
,-57.5000,182.5000,,,
,-57.5000,187.5000,,,
,-57.5000,192.5000,,,
,-57.5000,197.5000,,,
,-57.5000,202.5000,,,
,-57.5000,207.5000,,,
,-57.5000,212.5000,,,
,-57.5000,217.5000,,,
,-57.5000,222.5000,,,
,-57.5000,227.5000,,,
,-57.5000,232.5000,,,
,-57.5000,237.5000,,,
,-57.5000,242.5000,,,
,-57.5000,247.5000,,,
,-57.5000,252.5000,,,
,-57.5000,257.5000,,,
,-57.5000,262.5000,,,
,-57.5000,267.5000,,,
,-57.5000,272.5000,,,
,-57.5000,277.5000,,,
,-57.5000,282.5000,,,
,-57.5000,287.5000,,,
,-57.5000,292.5000,,,
,-57.5000,297.5000,,,
,-57.5000,302.5000,,,
,-57.5000,307.5000,,,
,-57.5000,312.5000,,,
,-57.5000,317.5000,,,
,-57.5000,322.5000,,,
,-57.5000,327.5000,,,
,-57.5000,332.5000,,,
,-57.5000,337.5000,,,
,-57.5000,342.5000,,,
,-57.5000,347.5000,,,
,-57.5000,352.5000,,,
,-57.5000,357.5000,,,
,-52.5000,2.5000,,0.36644971370697021000,0.00872302521020174030
,-52.5000,7.5000,,0.38197651505470276000,0.00872681941837072370
,-52.5000,12.5000,,0.39731067419052124000,0.00873769540339708330
,-52.5000,17.5000,,0.41237401962280273000,0.00878128502517938610
,-52.5000,22.5000,,0.40938115119934082000,0.00880231987684965130
,-52.5000,27.5000,,0.39924395084381104000,0.00881155487149953840
,-52.5000,32.5000,,0.37806522846221924000,0.00885354448109865190
,-52.5000,37.5000,,,
,-52.5000,42.5000,,,
,-52.5000,47.5000,,,
,-52.5000,52.5000,,,
,-52.5000,57.5000,,,
,-52.5000,62.5000,,,
,-52.5000,67.5000,,,
,-52.5000,72.5000,,,
,-52.5000,77.5000,,,
,-52.5000,82.5000,,,
,-52.5000,87.5000,,,
,-52.5000,92.5000,,,
,-52.5000,97.5000,,,
,-52.5000,102.5000,,,
,-52.5000,107.5000,,,
,-52.5000,112.5000,,,
,-52.5000,117.5000,,,
,-52.5000,122.5000,,,
,-52.5000,127.5000,,,
,-52.5000,132.5000,,,
,-52.5000,137.5000,,,
,-52.5000,142.5000,,,
,-52.5000,147.5000,,,
,-52.5000,152.5000,,,
,-52.5000,157.5000,,,
,-52.5000,162.5000,,,
,-52.5000,167.5000,,,
,-52.5000,172.5000,,,
,-52.5000,177.5000,,0.38346883654594421000,0.00840504281222820280
,-52.5000,182.5000,,0.39453613758087158000,0.00848167575895786290
,-52.5000,187.5000,,0.40870779752731323000,0.00849468912929296490
,-52.5000,192.5000,,0.42214593291282654000,0.00848321150988340380
,-52.5000,197.5000,,0.41592633724212646000,0.00839388463646173480
,-52.5000,202.5000,,0.40109017491340637000,0.00825836695730686190
,-52.5000,207.5000,,0.38899788260459900000,0.00814639218151569370
,-52.5000,212.5000,,0.38291549682617188000,0.00809398386627435680
,-52.5000,217.5000,,0.36901566386222839000,0.00807338859885931020
,-52.5000,222.5000,,0.35462850332260132000,0.00809078477323055270
,-52.5000,227.5000,,0.35628736019134521000,0.00817618612200021740
,-52.5000,232.5000,,0.36064174771308899000,0.00824328791350126270
,-52.5000,237.5000,,0.35385882854461670000,0.00825047399848699570
,-52.5000,242.5000,,0.33884057402610779000,0.00819836743175983430
,-52.5000,247.5000,,0.32564482092857361000,0.00814603175967931750
,-52.5000,252.5000,,0.32032176852226257000,0.00810692366212606430
,-52.5000,257.5000,,0.32190623879432678000,0.00808538217097520830
,-52.5000,262.5000,,0.32150536775588989000,0.00806649588048458100
,-52.5000,267.5000,,0.32568469643592834000,0.00804150383919477460
,-52.5000,272.5000,,0.32894286513328552000,0.00810090918093919750
,-52.5000,277.5000,,0.32751721143722534000,0.00809762533754110340
,-52.5000,282.5000,,0.33098787069320679000,0.00816106423735618590
,-52.5000,287.5000,,0.33479285240173340000,0.00822440907359123230
,-52.5000,292.5000,,0.33031538128852844000,0.00843438506126403810
,-52.5000,297.5000,,0.31692728400230408000,0.00875382591038942340
,-52.5000,302.5000,,0.30174472928047180000,0.00919633917510509490
,-52.5000,307.5000,,0.29450735449790955000,0.00981661118566989900
,-52.5000,312.5000,,0.29005417227745056000,0.01030349358916282700
,-52.5000,317.5000,,0.29949775338172913000,0.01050286926329135900
,-52.5000,322.5000,,0.30088105797767639000,0.01028972305357456200
,-52.5000,327.5000,,0.30539491772651672000,0.00984898488968610760
,-52.5000,332.5000,,0.30845892429351807000,0.00937089603394269940
,-52.5000,337.5000,,0.30436199903488159000,0.00897623412311077120
,-52.5000,342.5000,,0.31254011392593384000,0.00874832924455404280
,-52.5000,347.5000,,0.32695734500885010000,0.00865016039460897450
,-52.5000,352.5000,,0.35542067885398865000,0.00873949378728866580
,-52.5000,357.5000,,0.36261928081512451000,0.00874768942594528200
,-47.5000,2.5000,,0.35182362794876099000,0.00761823775246739390
,-47.5000,7.5000,,0.36209306120872498000,0.00756657589226961140
,-47.5000,12.5000,,0.37746202945709229000,0.00755274435505270960
,-47.5000,17.5000,,0.38920882344245911000,0.00755154015496373180
,-47.5000,22.5000,,0.39493539929389954000,0.00758692994713783260
,-47.5000,27.5000,,0.39360359311103821000,0.00770913204178214070
,-47.5000,32.5000,,0.37917906045913696000,0.00796195212751626970
,-47.5000,37.5000,,0.35864689946174622000,0.00847905408591032030
,-47.5000,42.5000,,0.33774644136428833000,0.00945053994655609130
,-47.5000,47.5000,,0.31415334343910217000,0.01114121731370687500
,-47.5000,52.5000,,0.29838994145393372000,0.01329435035586357100
,-47.5000,57.5000,,0.28307348489761353000,0.01538583543151617100
,-47.5000,62.5000,,0.27879124879837036000,0.01675456389784812900
,-47.5000,67.5000,,0.27253457903862000000,0.01732988841831684100
,-47.5000,72.5000,,,
,-47.5000,77.5000,,,
,-47.5000,82.5000,,,
,-47.5000,87.5000,,,
,-47.5000,92.5000,,,
,-47.5000,97.5000,,,
,-47.5000,102.5000,,,
,-47.5000,107.5000,,,
,-47.5000,112.5000,,,
,-47.5000,117.5000,,,
,-47.5000,122.5000,,,
,-47.5000,127.5000,,,
,-47.5000,132.5000,,,
,-47.5000,137.5000,,,
,-47.5000,142.5000,,0.36363524198532104000,0.00743143446743488310
,-47.5000,147.5000,,0.36499500274658203000,0.00764303002506494520
,-47.5000,152.5000,,0.36484739184379578000,0.00773150427266955380
,-47.5000,157.5000,,0.36689177155494690000,0.00770865520462393760
,-47.5000,162.5000,,0.37347972393035889000,0.00765484478324651720
,-47.5000,167.5000,,0.37577235698699951000,0.00757797015830874440
,-47.5000,172.5000,,0.38375020027160645000,0.00758716510608792300
,-47.5000,177.5000,,0.39316722750663757000,0.00768559100106358530
,-47.5000,182.5000,,0.41108545660972595000,0.00777780916541814800
,-47.5000,187.5000,,0.42302829027175903000,0.00781978201121091840
,-47.5000,192.5000,,0.43383318185806274000,0.00781885534524917600
,-47.5000,197.5000,,0.42065030336380005000,0.00769321992993354800
,-47.5000,202.5000,,0.40276560187339783000,0.00753452302888035770
,-47.5000,207.5000,,0.38851848244667053000,0.00738285388797521590
,-47.5000,212.5000,,0.38277444243431091000,0.00729395914822816850
,-47.5000,217.5000,,0.36952748894691467000,0.00722222030162811280
,-47.5000,222.5000,,0.35561972856521606000,0.00716014485806226730
,-47.5000,227.5000,,0.34858420491218567000,0.00714623788371682170
,-47.5000,232.5000,,0.35112911462783813000,0.00715550035238265990
,-47.5000,237.5000,,0.34482130408287048000,0.00711216730996966360
,-47.5000,242.5000,,0.33502382040023804000,0.00705669866874814030
,-47.5000,247.5000,,0.32170206308364868000,0.00698103755712509160
,-47.5000,252.5000,,0.31260323524475098000,0.00687588611617684360
,-47.5000,257.5000,,0.31361120939254761000,0.00677513284608721730
,-47.5000,262.5000,,0.31785109639167786000,0.00673522287979722020
,-47.5000,267.5000,,0.32417374849319458000,0.00676824105903506280
,-47.5000,272.5000,,0.32400602102279663000,0.00683378754183650020
,-47.5000,277.5000,,0.31848102807998657000,0.00687147071585059170
,-47.5000,282.5000,,0.31812992691993713000,0.00692078052088618280
,-47.5000,287.5000,,0.32359945774078369000,0.00704572442919015880
,-47.5000,292.5000,,0.32488834857940674000,0.00727795762941241260
,-47.5000,297.5000,,0.31480807065963745000,0.00763845909386873250
,-47.5000,302.5000,,0.30940800905227661000,0.00816287659108638760
,-47.5000,307.5000,,0.29847505688667297000,0.00882248952984809880
,-47.5000,312.5000,,0.29459735751152039000,0.00943119823932647710
,-47.5000,317.5000,,0.29866787791252136000,0.00970784574747085570
,-47.5000,322.5000,,0.30030676722526550000,0.00950770732015371320
,-47.5000,327.5000,,0.29905730485916138000,0.00903210975229740140
,-47.5000,332.5000,,0.29621192812919617000,0.00850356556475162510
,-47.5000,337.5000,,0.30155572295188904000,0.00807747337967157360
,-47.5000,342.5000,,0.31222918629646301000,0.00778653984889388080
,-47.5000,347.5000,,0.33298268914222717000,0.00765432789921760560
,-47.5000,352.5000,,0.34305295348167419000,0.00762419216334819790
,-47.5000,357.5000,,0.35089629888534546000,0.00763188395649194720
,-42.5000,2.5000,,0.35614001750946045000,0.00751668447628617290
,-42.5000,7.5000,,0.35923722386360168000,0.00739709194749593730
,-42.5000,12.5000,,0.37087947130203247000,0.00733467424288392070
,-42.5000,17.5000,,0.38120168447494507000,0.00731645431369543080
,-42.5000,22.5000,,0.38774177432060242000,0.00730355829000473020
,-42.5000,27.5000,,0.39119741320610046000,0.00741874985396862030
,-42.5000,32.5000,,0.38613960146903992000,0.00771862873807549480
,-42.5000,37.5000,,0.37065464258193970000,0.00830292515456676480
,-42.5000,42.5000,,0.35104012489318848000,0.00957337580621242520
,-42.5000,47.5000,,0.33051666617393494000,0.01190419867634773300
,-42.5000,52.5000,,0.32718408107757568000,0.01492934767156839400
,-42.5000,57.5000,,0.31686758995056152000,0.01762642711400985700
,-42.5000,62.5000,,0.30189448595046997000,0.01901843771338462800
,-42.5000,67.5000,,0.28231415152549744000,0.01923219859600067100
,-42.5000,72.5000,,0.27186864614486694000,0.01878213137388229400
,-42.5000,77.5000,,0.25826001167297363000,0.01767999492585659000
,-42.5000,82.5000,,0.26239868998527527000,0.01586816646158695200
,-42.5000,87.5000,,0.27466771006584167000,0.01380816567689180400
,-42.5000,92.5000,,0.28887182474136353000,0.01171626243740320200
,-42.5000,97.5000,,0.29517489671707153000,0.00987825077027082440
,-42.5000,102.5000,,0.31686389446258545000,0.00873803067952394490
,-42.5000,107.5000,,0.33609780669212341000,0.00812214240431785580
,-42.5000,112.5000,,0.34532317519187927000,0.00780957704409956930
,-42.5000,117.5000,,0.34234559535980225000,0.00765628833323717120
,-42.5000,122.5000,,0.33238524198532104000,0.00752350036054849620
,-42.5000,127.5000,,0.33322387933731079000,0.00742919929325580600
,-42.5000,132.5000,,0.34196799993515015000,0.00735672237351536750
,-42.5000,137.5000,,0.35504555702209473000,0.00731497490778565410
,-42.5000,142.5000,,0.36643156409263611000,0.00744971539825201030
,-42.5000,147.5000,,0.37483787536621094000,0.00763274263590574260
,-42.5000,152.5000,,0.38072887063026428000,0.00771142169833183290
,-42.5000,157.5000,,0.38804069161415100000,0.00775654567405581470
,-42.5000,162.5000,,0.39743354916572571000,0.00771815190091729160
,-42.5000,167.5000,,0.40675199031829834000,0.00763468071818351750
,-42.5000,172.5000,,0.42079010605812073000,0.00771678751334548000
,-42.5000,177.5000,,0.42988419532775879000,0.00779965054243803020
,-42.5000,182.5000,,0.44013684988021851000,0.00782995484769344330
,-42.5000,187.5000,,0.44866377115249634000,0.00784407742321491240
,-42.5000,192.5000,,0.45134073495864868000,0.00776075292378664020
,-42.5000,197.5000,,0.43709778785705566000,0.00757847353816032410
,-42.5000,202.5000,,0.41997939348220825000,0.00744546204805374150
,-42.5000,207.5000,,0.40415698289871216000,0.00730848778039217000
,-42.5000,212.5000,,0.39246290922164917000,0.00722301146015524860
,-42.5000,217.5000,,0.37846362590789795000,0.00715552829205989840
,-42.5000,222.5000,,0.36258503794670105000,0.00703912647441029550
,-42.5000,227.5000,,0.35433459281921387000,0.00694459956139326100
,-42.5000,232.5000,,0.34915924072265625000,0.00688192434608936310
,-42.5000,237.5000,,0.34353724122047424000,0.00680301664397120480
,-42.5000,242.5000,,0.33392849564552307000,0.00672392873093485830
,-42.5000,247.5000,,0.32615593075752258000,0.00661338632926344870
,-42.5000,252.5000,,0.32322314381599426000,0.00645186938345432280
,-42.5000,257.5000,,0.32614058256149292000,0.00634358962997794150
,-42.5000,262.5000,,0.32968425750732422000,0.00627775210887193680
,-42.5000,267.5000,,0.32663992047309875000,0.00627299770712852480
,-42.5000,272.5000,,0.32181206345558167000,0.00634876312687993050
,-42.5000,277.5000,,0.31366643309593201000,0.00637462222948670390
,-42.5000,282.5000,,0.30969932675361633000,0.00641202507540583610
,-42.5000,287.5000,,0.31429788470268250000,0.00658771116286516190
,-42.5000,292.5000,,0.32055497169494629000,0.00683772563934326170
,-42.5000,297.5000,,0.32530012726783752000,0.00718026421964168550
,-42.5000,302.5000,,0.32839161157608032000,0.00766372540965676310
